0.954752,0.963913,1,858998
0.124231,0.771354,1,174923
0.691819,0.328567,1,565932
0.094958,0.013140,1,407181
0.010847,0.510204,1,107564
0.997944,0.885504,1,520716
0.386505,0.410113,1,174320
0.000023,0.254117,1,909755
0.988863,0.834427,1,260748
0.785229,0.436880,1,697424
0.000180,0.928262,1,992869
0.272772,0.329306,1,820102
0.778414,0.336143,1,766945
0.021399,0.991179,1,216051
0.961834,0.275711,1,421555
0.989317,0.881071,1,415423
0.998697,0.995848,1,557600
0.010988,0.754747,1,939839
0.410670,0.995233,1,509614
0.004622,0.214410,1,429947
0.978184,0.882411,1,722625
0.854408,0.085250,1,396871
0.864465,0.868399,1,562126
0.987830,0.838256,1,510826
0.167871,0.664703,1,158344
0.994253,0.401302,1,217808
0.163967,0.535915,1,792126
0.930007,0.972592,1,873977
0.994191,0.422990,1,847219
0.893185,0.551179,1,2528
0.736335,0.151595,1,57580
0.952139,0.880829,1,706217
0.969768,0.897985,1,177451
0.871970,0.943218,1,623512
0.004893,0.403544,1,113398
0.501296,0.653715,1,285015
0.993202,0.932455,1,144228
0.004413,0.353853,1,287718
0.938641,0.717564,1,194770
0.942705,0.708595,1,404976
0.363623,0.991428,1,985142
0.962191,0.815553,1,187639
0.854783,0.587483,1,225078
0.941325,0.574559,1,752087
0.558626,0.801641,1,403690
0.048518,0.185507,1,646633
0.593999,0.947222,1,167510
0.993569,0.786504,1,961290
0.996141,0.902190,1,586472
0.878174,0.963901,1,677123
0.447624,0.232605,1,391236
0.946038,0.545334,1,309097
0.031706,0.885826,1,73994
0.764585,0.663712,1,953362
0.000481,0.553492,1,819923
0.994916,0.903388,1,232339
0.835734,0.948594,1,171171
0.568985,0.049907,1,612048
0.000002,0.859209,1,106315
0.085576,0.899519,1,18389
0.941534,0.417997,1,614577
0.747151,0.513505,1,163896
0.934760,0.844045,1,724606
0.952315,0.760969,1,792028
0.000083,0.134269,1,787408
0.965008,0.999560,1,838004
0.795872,0.811144,1,77042
0.007701,0.048299,1,931637
0.019668,0.040079,1,125722
0.403915,0.384054,1,271812
0.652227,0.736707,1,336613
0.241556,0.563166,1,110864
0.531459,0.878038,1,459451
0.817173,0.813547,1,561691
0.985937,0.877695,1,862950
0.999986,0.898725,1,863141
0.797117,0.528223,1,208324
0.984313,0.930800,1,30459
0.465437,0.913307,1,824431
0.990887,0.904037,1,794796
0.916974,0.281788,1,707583
0.507588,0.561985,1,215667
0.957632,0.674576,1,103893
0.086128,0.103671,1,781578
0.685414,0.624913,1,169029
0.913495,0.939559,1,923815
0.806076,0.807008,1,13916
0.994590,0.686324,1,340200
0.420076,0.286964,1,535864
0.007658,0.611728,1,120232
0.428649,0.459114,1,358589
0.985487,0.982523,1,150440
0.807740,0.945554,1,284128
0.993788,0.981158,1,83195
0.993336,0.755625,1,942468
0.963541,0.970182,1,71536
0.996621,0.890039,1,921199
0.999129,0.961078,1,19510
0.998984,0.997076,1,3173
0.055900,0.091371,1,46920
0.695547,0.090760,1,291322
0.462207,0.954089,1,339786
0.604357,0.788052,1,157784
0.034344,0.525444,1,750773
0.508821,0.559844,1,901477
0.983812,0.626644,1,20734
0.965903,0.911576,1,613914
0.000879,0.702726,1,109801
0.222509,0.738276,1,51194
0.172129,0.646891,1,438345
0.559899,0.249488,1,904597
0.898094,0.752300,1,758778
0.654179,0.183496,1,654012
0.002592,0.461365,1,8489
0.116669,0.914277,1,540355
0.891801,0.855262,1,823041
0.826554,0.694881,1,932305
0.018942,0.631486,1,554272
0.927677,0.700751,1,163240
0.992181,0.745901,1,468168
0.334424,0.960162,1,674504
0.935012,0.645087,1,521830
0.968554,0.931185,1,618609
0.007730,0.754246,1,958632
0.995628,0.709406,1,605025
0.844126,0.793581,1,561076
0.996854,0.946336,1,30169
0.000652,0.278389,1,526224
0.963012,0.794072,1,580587
0.862521,0.872843,1,33342
0.310385,0.931400,1,573144
0.729731,0.173385,1,871909
0.000003,0.043491,1,373128
1.000000,0.985511,1,730928
0.020339,0.892464,1,622681
0.985078,0.891910,1,274605
0.951754,0.879670,1,751662
0.996522,0.976303,1,236595
0.979291,0.852467,1,384406
0.786641,0.202008,1,802857
0.973139,0.890346,1,674940
0.755614,0.397452,1,289003
0.834735,0.066494,1,561634
0.380004,0.735708,1,328952
0.995242,0.981482,1,297492
0.349473,0.654653,1,101990
0.565092,0.921278,1,151992
0.009689,0.820346,1,229797
0.992181,0.699268,1,656262
0.814653,0.970855,1,315233
0.943325,0.945789,1,697965
0.619657,0.874463,1,330766
0.072332,0.906041,1,837062
0.949915,0.829897,1,316573
0.770095,0.795917,1,289398
0.596463,0.645985,1,442087
0.722201,0.979940,1,877650
0.000003,0.629854,1,319567
0.970518,0.306613,1,968310
0.056981,0.847957,1,458236
0.997627,0.962737,1,352909
0.951631,0.734679,1,541454
0.001031,0.420752,1,330145
0.945051,0.984992,1,726038
0.008513,0.053778,1,272383
0.942675,0.951686,1,952826
0.007879,0.983135,1,643
0.989523,0.497486,1,24045
0.913284,0.890572,1,189422
0.665950,0.667984,1,385049
0.000656,0.136902,1,826902
0.980986,0.913968,1,864362
0.945099,0.364127,1,674052
0.956610,0.989434,1,388536
0.284934,0.983879,1,193314
0.996139,0.878443,1,971544
0.865029,0.645729,1,490526
0.980920,0.946189,1,345306
0.954175,0.504350,1,201341
0.401125,0.805335,1,146787
0.941193,0.300354,1,660539
0.726097,0.907167,1,899306
0.994348,0.648501,1,477553
0.930484,0.522013,1,497601
0.097286,0.182000,1,215879
0.959807,0.926348,1,766951
0.002270,0.792971,1,939688
0.001203,0.930632,1,93528
0.030819,0.587228,1,86517
0.910777,0.945820,1,907998
0.986873,0.920481,1,551765
0.994689,0.956969,1,439427
0.835692,0.997428,1,449453
0.938095,0.653928,1,881910
0.038435,0.724416,1,165465
0.090545,0.241534,1,721835
0.892292,0.553336,1,834737
0.018094,0.471776,1,166108
0.952660,0.577320,1,745880
0.996742,0.826852,1,24158
0.308849,0.913583,1,551157
0.999465,0.923253,1,572782
0.970771,0.995092,1,888521
0.953822,0.759881,1,225209
0.712192,0.894578,1,961318
0.009064,0.812530,1,81834
0.006215,0.337448,1,196753
0.911302,0.564823,1,451844
0.999755,0.969724,1,427140
0.809243,0.912812,1,398094
0.988900,0.698423,1,598631
0.952896,0.370036,1,87678
0.001281,0.460359,1,297399
0.929099,0.529640,1,76183
0.989871,0.818167,1,585280
0.994280,0.909150,1,513278
0.000337,0.443554,1,843135
0.390815,0.758201,1,524968
0.000025,0.820255,1,606807
0.987672,0.989883,1,929652
0.969576,0.719713,1,432966
0.976179,0.981283,1,158573
0.925368,0.410068,1,369079
0.327031,0.989998,1,882418
0.220748,0.635047,1,40483
0.000251,0.881642,1,534544
0.885774,0.850781,1,604253
0.996353,0.948353,1,875220
0.999772,0.930388,1,700652
0.366316,0.525553,1,350134
0.892908,0.795846,1,899379
0.714798,0.640905,1,251809
0.998106,0.831364,1,922916
0.992364,0.929941,1,787900
0.709152,0.599163,1,477019
0.994926,0.951743,1,884234
0.866501,0.328919,1,869734
0.017275,0.295677,1,673772
0.994024,0.959293,1,336078
0.929253,0.869312,1,296874
0.993478,0.773822,1,71865
0.999882,0.951536,1,934709
0.730416,0.740348,1,384553
0.881591,0.895044,1,369265
0.892827,0.825022,1,10893
0.494720,0.373699,1,969833
0.846178,0.700056,1,882543
0.456263,0.440614,1,854028
0.200755,0.306168,1,494801
0.203192,0.017732,0,489350
0.654137,0.337138,0,783680
0.220053,0.395765,0,927766
0.038298,0.228369,0,647923
0.026223,0.074198,0,152760
0.059477,0.035565,0,810185
0.378943,0.438123,0,688406
0.004672,0.010875,0,687304
0.001639,0.026885,0,414438
0.202379,0.044564,0,563626
0.053310,0.102238,0,387956
0.000897,0.625142,0,764572
0.115849,0.276798,0,463005
0.022291,0.732167,0,639765
0.000000,0.169997,0,687488
0.010612,0.036861,0,250904
0.179639,0.047109,0,116784
0.001168,0.437881,0,571722
0.503627,0.055189,0,120638
0.000260,0.075638,0,790556
0.935241,0.571536,0,907800
0.000000,0.005226,0,417513
0.942325,0.160239,0,862421
0.000000,0.004581,0,842509
0.115372,0.047503,0,802066
0.001130,0.015898,0,231686
0.003978,0.016383,0,853402
0.470587,0.289131,0,771899
0.718485,0.291840,0,114229
0.000022,0.035143,0,707430
0.002000,0.226298,0,266700
0.008620,0.105993,0,603579
0.019150,0.077678,0,491110
0.144237,0.069521,0,194467
0.000322,0.043574,0,251502
0.125414,0.108436,0,643870
0.531948,0.169216,0,4651
0.005050,0.025400,0,939908
0.061607,0.062256,0,331173
0.017605,0.926191,0,419089
0.766918,0.589968,0,503534
0.254500,0.261558,0,719130
0.419315,0.258497,0,183661
0.139352,0.064657,0,966539
0.023444,0.325631,0,358895
0.000000,0.070463,0,871149
0.005683,0.031365,0,217443
0.172542,0.107253,0,475679
0.497736,0.200784,0,442871
0.000181,0.022163,0,338081
0.004679,0.019332,0,266235
0.004528,0.011239,0,350671
0.000954,0.043515,0,755594
0.553570,0.070611,0,128656
0.394655,0.029486,0,193180
0.296687,0.142668,0,557661
0.000006,0.011974,0,360342
0.020601,0.029402,0,46582
0.233482,0.054076,0,329560
0.010057,0.188196,0,474571
0.005826,0.005540,0,754012
0.056970,0.112798,0,596260
0.000002,0.017690,0,78150
0.003813,0.631859,0,245122
0.000001,0.027788,0,790727
0.017021,0.014152,0,329653
0.005570,0.041320,0,888992
0.000005,0.040677,0,795378
0.003495,0.031486,0,269561
0.000262,0.022494,0,220165
0.493200,0.284904,0,214467
0.022573,0.175361,0,773095
0.045583,0.055330,0,939295
0.000000,0.008257,0,398129
0.949569,0.131400,0,739634
0.986343,0.452841,0,298190
0.509314,0.063158,0,269278
0.053113,0.107084,0,957077
0.123333,0.109199,0,773869
0.001183,0.005457,0,712149
0.000033,0.260706,0,295159
0.013956,0.127455,0,40104
0.000059,0.002055,0,62819
0.017952,0.394723,0,50752
0.002446,0.096858,0,168760
0.992198,0.212203,0,256000
0.403345,0.017057,0,608413
0.004231,0.041780,0,529103
0.000218,0.003830,0,302582
0.337733,0.683236,0,937973
0.228194,0.234075,0,3673
0.000003,0.747347,0,56594
0.044255,0.148397,0,534233
0.000005,0.026861,0,81824
0.058079,0.315048,0,301717
0.449437,0.362381,0,324960
0.000939,0.262210,0,411478
0.060201,0.082471,0,190708
0.015571,0.368757,0,120338
0.000011,0.000904,0,681039
0.000000,0.012169,0,410874
0.001875,0.224170,0,334806
0.018233,0.011820,0,454134
0.000010,0.012359,0,350169
0.244697,0.185690,0,732934
0.003480,0.008925,0,193768
0.448472,0.606183,0,648359
0.001380,0.034452,0,2212
0.000345,0.770460,0,150845
0.001304,0.673193,0,422228
0.767830,0.198408,0,714361
0.000091,0.060625,0,446004
0.083681,0.129588,0,462332
0.964849,0.189362,0,777180
0.121222,0.116948,0,496757
0.000459,0.075014,0,631092
0.027746,0.038292,0,33179
0.217593,0.012709,0,105170
0.000635,0.017484,0,160195
0.000004,0.085485,0,335762
0.011934,0.125438,0,43143
0.017935,0.070292,0,163869
0.000463,0.003744,0,392356
0.073247,0.073664,0,577377
0.731541,0.046366,0,245693
0.000260,0.018377,0,694073
0.967889,0.728406,0,902337
0.000003,0.037678,0,657171
0.000001,0.091242,0,884781
0.754467,0.523884,0,22675
0.000000,0.352993,0,338210
0.021729,0.005011,0,295655
0.990884,0.045793,0,357481
0.047847,0.153248,0,792344
0.996344,0.543740,0,645824
0.909734,0.166129,0,90415
0.001810,0.064606,0,986112
0.902992,0.041161,0,294182
0.001609,0.011370,0,92627
0.800571,0.040579,0,136957
0.000063,0.050599,0,716410
0.133469,0.178980,0,806988
0.035863,0.217600,0,582961
0.000002,0.044476,0,178742
0.000868,0.290026,0,584168
0.875213,0.149157,0,79717
0.246813,0.162408,0,809834
0.046694,0.156741,0,617348
0.000526,0.369516,0,184887
0.000001,0.048772,0,970029
0.002285,0.244167,0,953110
0.864202,0.235578,0,228031
0.005051,0.028682,0,133897
0.075863,0.034084,0,345466
0.104530,0.044932,0,805407
0.224758,0.014838,0,379591
0.042145,0.203061,0,39538
0.023001,0.038255,0,707744
0.478687,0.054891,0,36761
0.002299,0.178831,0,924319
0.218583,0.226778,0,730419
0.875988,0.807521,0,374971
0.012324,0.049173,0,219974
0.001233,0.615706,0,87899
0.008134,0.049416,0,167315
0.002738,0.237930,0,865798
0.000006,0.667782,0,178315
0.198005,0.069323,0,153427
0.000002,0.002065,0,159980
0.216793,0.044039,0,270942
0.055895,0.127282,0,290384
0.000001,0.019267,0,876390
0.000243,0.073907,0,77929
0.069501,0.196845,0,873345
0.239661,0.359983,0,55131
0.000000,0.163288,0,662097
0.272001,0.104356,0,953062
0.000000,0.002562,0,864966
0.382991,0.061117,0,279445
0.301279,0.113983,0,137949
0.154017,0.026903,0,834994
0.002762,0.014313,0,232555
0.962960,0.441238,0,365980
0.991036,0.536151,0,968892
0.000049,0.121148,0,578021
0.051635,0.085944,0,171387
0.007729,0.138764,0,348482
0.013379,0.326185,0,617559
0.002891,0.236666,0,879131
0.336595,0.022070,0,385244
0.004654,0.000596,0,541878
0.722963,0.479311,0,609550
0.001540,0.018605,0,760216
0.000253,0.012084,0,761853
0.398385,0.103823,0,697450
0.012088,0.077345,0,927531
0.241790,0.171499,0,627650
0.839699,0.102143,0,875764
0.990587,0.687167,0,80957
0.007855,0.012200,0,787630
0.000009,0.004719,0,146706
0.000002,0.066595,0,371342
0.221913,0.023363,0,664020
0.000000,0.007198,0,224635
0.242035,0.480874,0,244687
0.000107,0.038283,0,719152
0.733231,0.307077,0,886732
0.713828,0.132422,0,197749
0.018651,0.004053,0,584118
0.549482,0.264508,0,166177
0.875398,0.268627,0,335698
0.000000,0.021381,0,419112
0.000682,0.202174,0,398732
0.269257,0.026639,0,701678
0.007634,0.130984,0,388004
0.000557,0.038322,0,976753
0.000209,0.721433,0,873065
0.002916,0.514806,0,736486
0.999986,0.541586,0,594312
0.915469,0.373083,0,752196
0.990516,0.615990,0,121731
0.493702,0.624566,0,136190
0.669223,0.241482,0,361746
0.043247,0.174795,0,881946
0.000000,0.070123,0,898042
0.000001,0.000305,0,59195
0.007769,0.019925,0,809477
0.019181,0.565338,0,525693
0.990796,0.094068,0,934959
0.431601,0.072292,0,890435
0.532801,0.533409,0,313323
0.426027,0.030855,0,81665
0.255134,0.074645,0,261777
0.015357,0.052726,0,977343
0.884357,0.370546,0,306300
0.021122,0.013146,0,506463
0.706344,0.112136,0,696495
0.001597,0.016418,0,193032
0.084346,0.160150,0,704212
0.444112,0.734286,0,280613
0.001500,0.046726,0,359210
0.000314,0.037734,0,39909
0.003432,0.046115,0,699725
0.000508,0.156332,0,757942
0.247352,0.822903,0,741588
0.090627,0.309701,0,87729
0.199897,0.107613,0,734694
0.230249,0.057414,0,614652
0.071874,0.064370,0,824216
0.141234,0.077890,0,329006
0.020940,0.145949,0,366848
0.000206,0.031753,0,945946
0.931615,0.648536,0,465196
0.944813,0.865132,0,728594
0.000131,0.227620,0,827892
0.896181,0.576155,0,363238
0.000002,0.021267,0,787789
0.000306,0.637025,0,637369
0.001379,0.107675,0,888931
0.015860,0.016323,0,722749
0.103104,0.004074,0,527804
0.000001,0.000839,0,202254
0.019965,0.103174,0,804414
0.000009,0.096107,0,789580
0.935284,0.630631,0,179597
0.000292,0.027033,0,110714
0.000076,0.255234,0,296044
0.014164,0.084821,0,876092
0.100634,0.023500,0,303746
0.465383,0.003587,0,255
0.000504,0.014542,0,156705
0.000830,0.136443,0,662956
0.021320,0.210007,0,40165
0.636890,0.012027,0,856431
0.885731,0.170800,0,420897
0.000658,0.755838,0,781753
0.959253,0.763906,0,944160
0.352858,0.014207,0,155592
0.005959,0.180007,0,396405
0.004017,0.270934,0,768375
0.000000,0.013520,0,484597
0.001621,0.020750,0,763253
0.897522,0.654591,0,714321
0.143991,0.860739,0,949793
0.587384,0.045590,0,491847
0.000000,0.019754,0,542214
0.999397,0.478471,0,313031
0.086316,0.216302,0,279636
0.146005,0.069376,0,179583
0.000167,0.109372,0,201962
0.045295,0.300635,0,2385
0.000327,0.009638,0,707387
0.068214,0.002489,0,404216
0.000000,0.001466,0,806799
0.000000,0.050571,0,496967
0.017813,0.240105,0,583813
0.000189,0.497966,0,917513
0.008273,0.080911,0,793011
0.000265,0.079704,0,459905
0.118196,0.043312,0,221259
0.000382,0.073627,0,793266
0.167148,0.322528,0,616611
0.005645,0.127392,0,884215
0.000000,0.000987,0,833431
0.001352,0.022769,0,473041
0.000009,0.001021,0,305112
0.001720,0.295937,0,615184
0.012729,0.005693,0,417201
0.000000,0.204745,0,460704
0.059451,0.023974,0,11589
0.243604,0.070009,0,185576
0.741795,0.104739,0,945301
0.344047,0.113772,0,774843
0.434443,0.443402,0,899898
0.772653,0.090727,0,895094
0.045442,0.841084,0,266690
0.851644,0.680426,0,442111
0.912321,0.647127,0,208125
0.037599,0.019221,0,546326
0.000000,0.040984,0,621694
0.274777,0.129249,0,410086
0.000068,0.114421,0,548711
0.205207,0.039931,0,329081
0.176726,0.722419,0,814302
0.000332,0.015714,0,355510
0.950700,0.263762,0,826048
0.063623,0.009499,0,398115
0.837476,0.085299,0,273023
0.000008,0.028020,0,619059
0.038374,0.036378,0,858020
0.209288,0.064060,0,494282
0.000019,0.867773,0,412325
0.000302,0.313394,0,474631
0.305179,0.411839,0,378497
0.001959,0.003392,0,245757
0.000000,0.035458,0,947673
0.000000,0.036668,0,683609
0.003936,0.002963,0,860941
0.057832,0.161186,0,364874
0.076256,0.040822,0,144313
0.041731,0.015827,0,872530
0.013401,0.009627,0,550450
0.001793,0.017428,0,89614
0.830924,0.161030,0,647373
0.893558,0.613813,0,450348
0.910591,0.689341,0,984708
0.000000,0.259738,0,914063
0.007311,0.437629,0,892459
0.000246,0.003084,0,192832
0.000547,0.010480,0,460389
0.003587,0.769093,0,514153
0.972197,0.764787,0,602919
0.009010,0.016596,0,9100
0.150767,0.700158,0,843234
0.000170,0.110298,0,417221
0.083748,0.031126,0,364611
0.000001,0.781509,0,669283
0.534275,0.140464,0,815336
0.015300,0.129729,0,637634
0.028626,0.134163,0,288342
0.000082,0.063257,0,673356
0.000001,0.021538,0,131916
0.047592,0.068103,0,700667
0.487940,0.071534,0,147988
0.000000,0.003442,0,510413
0.411613,0.203000,0,946424
0.931352,0.161975,0,95660
0.000002,0.043168,0,194022
0.001751,0.000845,0,807365
0.000014,0.026178,0,460534
0.259667,0.009859,0,338335
0.562133,0.127099,0,679896
0.076238,0.348190,0,10984
0.007432,0.012266,0,427949
0.985720,0.723088,0,327269
0.079777,0.004768,0,461332
0.955435,0.058968,0,412657
0.000557,0.058485,0,241331
0.401904,0.385373,0,353791
0.002933,0.746969,0,605490
0.001949,0.447609,0,701720
0.000732,0.038953,0,867944
0.012417,0.027350,0,208408
0.677797,0.177490,0,710821
0.267510,0.136228,0,711179
0.011018,0.116024,0,625629
0.328103,0.045765,0,75431
0.307601,0.023273,0,380462
0.000069,0.202685,0,440965
0.483803,0.649668,0,713065
0.012217,0.004094,0,668804
0.882928,0.834837,0,114322
0.009572,0.027638,0,844981
0.008522,0.558700,0,369471
0.006198,0.170641,0,262309
0.216650,0.414121,0,355394
0.099279,0.245794,0,315896
0.000003,0.009648,0,357970
0.963226,0.845774,0,549416
0.670167,0.507683,0,123261
0.782686,0.102463,0,818504
0.946634,0.115008,0,887752
0.000054,0.033614,0,803157
0.360170,0.137053,0,829488
0.206004,0.127788,0,315701
0.001488,0.003719,0,130425
0.124892,0.079082,0,290820
0.356040,0.299381,0,728358
0.000836,0.007352,0,371757
0.232605,0.097520,0,644611
0.298788,0.293005,0,333848
0.000048,0.007812,0,73476
0.327147,0.119496,0,512555
0.000088,0.058021,0,542256
0.079634,0.140011,0,784298
0.222023,0.593577,0,223734
0.539386,0.967962,0,167886
0.993838,0.658599,0,859729
0.033396,0.115446,0,604195
0.173775,0.022287,0,608851
0.002823,0.034259,0,572794
0.009534,0.042709,0,272999
0.216723,0.020794,0,723173
0.982305,0.902871,0,417775
0.355978,0.194985,0,642470
0.557825,0.226076,0,985482
0.018451,0.071967,0,773169
0.200527,0.531635,0,958366
0.089027,0.044556,0,343452
0.020240,0.045481,0,322585
0.922329,0.694142,0,81626
0.586274,0.562147,0,161955
0.000000,0.005750,0,210337
0.000429,0.218268,0,884783
0.168282,0.006020,0,991443
0.195813,0.465806,0,526038
0.209103,0.095366,0,15208
